ÆQ¤ô°Ï,¤g¦a,©¤«n¬q151~180¦a¸¹,1412,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1070523,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,3106400,2200,,0,0,,RPSNMLTKOHNFFDD98CA
ÆQ¤ô°Ï,¤g¦a,©¤«n¬q181~210¦a¸¹,1412,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1070523,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,3106400,2200,,0,0,,RPTNMLTKOHNFFDD09CA
ÆQ¤ô°Ï,¤g¦a,©¤«n¬q181~210¦a¸¹,1412,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1070523,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,3106400,2200,,0,0,,RPUNMLTKOHNFFDD56CA
ÆQ¤ô°Ï,¤g¦a,©¤«n¬q181~210¦a¸¹,1412,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1070523,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,3106400,2200,,0,0,,RPVNMLTKOHNFFDD66CA
ÆQ¤ô°Ï,¤g¦a,©¤«n¬q181~210¦a¸¹,2824,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1070523,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,6212800,2200,,0,0,,RPWNMLTKOHNFFDD76CA
¬hÀç°Ï,¤g¦a,¬hÀç¬q·Å­íú@¤p¬q271~300¦a¸¹,2730,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1070529,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,3276000,1200,,0,0,,RPXNMLTKOHNFFDD86CA
¬hÀç°Ï,¤g¦a,ªG¼Ý«á¬q3151~3180¦a¸¹,2303,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1070531,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,4392500,1907,,0,0,,RPOOMLTKOHNFFDD68CA
¬hÀç°Ï,¤g¦a,¤pûJ»L¬q781~810¦a¸¹,2962,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1070601,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,5000000,1688,,0,0,,RPVOMLTKOHNFFDD76CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥««n°Ï¤j¦P¸ô¤G¬q100«Ñ21§Ë1~30¸¹,38.9,¦í,,,1070516,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í°Ó¥Î,¿ûµ¬²V¾®¤gºc³y,881021,113.13,3,2,2,¦³,¦³,6000000,53036,,0,0,,RPWNMLPKOHNFFCD88CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥««n°Ï¤¤µØ«n¸ô¤G¬q315«Ñ1§Ë1~30¸¹,33.84,¦í,,,1070508,¤g¦a2«Øª«1¨®¦ì0,¤G¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤gºc³y,710528,91.94,3,2,2,¦³,¦³,3000000,32634,,0,0,,RPPOMLNKOHNFFCD08CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°ÏªFºaµó61~90¸¹,26.9,¦í,,,1070506,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,700203,76.37,3,2,1,¦³,µL,3400000,44520,,0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C;§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPVOMLOKOHNFFCD78CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥««n°Ïª÷µØ¸ô¤@¬q503«Ñ1~30¸¹,166.98,¦í,,,1070522,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,1021018,414.98,5,2,4,¦³,µL,29000000,69883,,0,0,,RPTNMLMLOHNFFCD38CA
ªF°Ï,¤g¦a,¦Ë¿t­í¬q1051~1080¦a¸¹,282,¦í,,,1070427,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,33270000,117979,,0,0,,RPRNMLLLOHNFFCD08CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°Ï¤j¦P¸ô¤G¬q241~270¸¹,3.71,°Ó,,,1070520,¤g¦a3«Øª«1¨®¦ì0,¤­¼h,¤C¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,720908,20.4,1,0,1,¦³,¦³,500000,24522,,0,0,,RPUOMLPLOHNFFCD88CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°Ï±R¼w¤G¤Q¤Tµó1~30¸¹,86,¦í,,,1070511,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,900419,202.64,5,2,4,¦³,µL,13800000,68101,,0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPRNMLTLOHNFFCD88CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°ÏªF¦w¸ô76«Ñ1~30¸¹,32.2,¦í,,,1070512,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,760608,120.86,3,2,2,¦³,µL,3920000,32434,,0,0,,RPROMLMJPHNFFCD18CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥««n°Ï¤ô¥æªÀ¸ô20«Ñ1~30¸¹,21.82,¦í,,,1070604,¤g¦a3«Øª«1¨®¦ì1,¥|¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051201,121.25,2,1,1,¦³,¦³,6300000,51959,©Y¹D¥­­±,25.33,0,§t¥¼¹j¶¡¤@©Ð,RPOQMLTJPHNFFCD78CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°Ï²W¦è¨½¦w¤¤¸ô¥|¬q320«Ñ61~90¸¹,84.63,¦í,,,1070519,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤gºc³y,800117,129.9,3,2,2,¦³,µL,4800000,36952,,0,0,,RPPOMLKLOHNFFBD77CA
¦w«n°Ï,¤g¦a,²WªF¬q721~750¦a¸¹,68.01,¦í,,,1070522,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,2329605,34254,,0,0,,RPQNMLPKOHNFFBD18CA
¦w«n°Ï,¤g¦a,·ËáY¬q1141~1170¦a¸¹,121.65,¦í,,,1070531,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,4610960,37903,,0,0,,RPUNMLTKOHNFFBD98CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°ÏÀ]¦w¸ô73«Ñ1~30¸¹,135.21,¦í,,,1070604,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041102,258.04,4,2,5,¦³,µL,12980000,50302,,0,0,,RPVNMLPKOHNFFBD68CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°ÏÀ]¦w¸ô63«Ñ1~30¸¹,137.13,¦í,,,1070604,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041102,251.25,3,2,4,¦³,¦³,12320000,49035,,0,0,,RPWNMLPKOHNFFBD78CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°Ï°ö¦w¸ô356«Ñ1~30¸¹,87.6,¦í,,,1070511,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,820804,248.65,4,2,5,¦³,µL,6600000,26543,,0,0,,RPXNMLPKOHNFFBD88CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°Ï¦w©÷µó85«Ñ121~150¸¹,80.4,¦í,,,1070530,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,960518,182.86,5,2,3,¦³,µL,7800000,42656,,0,0,,RPOOMLTJPHNFFBD48CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°Ï©²¦w¸ô¤­¬q98«Ñ56§Ë211~240¸¹,102.3,¦í,,,1050523,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,1070103,201.27,6,2,4,¦³,µL,12980000,64490,,0,0,,RPTOMLQLPHNFFBD88CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¤¦è°ÏªZ¸t¸ô69«Ñ71§Ë1~30¸¹,67.97,¦í,,,1070524,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,651215,90.28,6,1,3,¦³,µL,5700000,63137,,0,0,,RPWPMLOKOHNFFAD78CA
¥_°Ï,¤g¦a,¥¿Ä±¬q331~360¦a¸¹,143.17,¦í,,,1070530,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,2600000,18160,,0,0,,RPVNMLPKOHNFFAD58CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥_°Ï¤½¶é«n¸ô331~360¸¹,11.74,¦í,,,1070430,¤g¦a2«Øª«1¨®¦ì1,¤G¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,971219,122.22,2,2,1,¦³,¦³,6600000,54001,©Y¹D¥­­±,21.52,0,,RPPOMLPKOHNFFAD08CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w¥­°Ï°·±d¤Tµó592«Ñ31~60¸¹,6.21,°Ó,,,1070514,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,861022,124.22,3,2,2,¦³,¦³,3700000,29786,©Y¹D¥­­±,0,0,,RPWNMLRLOHNFFAD98CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w¥­°Ï¥ÃµØ¤Q¤@µó121~150¸¹,86,¦í,,,1070430,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,950822,228.24,5,2,4,¦³,µL,13500000,59148,,0,0,,RPUNMLKMOHNFFAD18CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w¥­°Ï°p¥­¸ô181~210¸¹,13.25,¦í,,,1070414,¤g¦a1«Øª«1¨®¦ì0,¤Q¥|¼h,¤Q¤C¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,850907,115.95,3,2,2,¦³,¦³,3800000,32773,,0,0,,RPTNMLNLOHNFFAD28CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¤¤¦è°Ï©²½nµó4«Ñ1~30¸¹,15.01,¦í,,,1070319,¤g¦a2«Øª«1¨®¦ì1,¥|¼h,¤E¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,830416,108.1,3,2,2,¦³,¦³,4200000,38853,©Y¹D¥­­±,0,0,,RPWOMLPLOHNFFAD88CA
¦w¥­°Ï,¤g¦a,¤WóËñÊ¬q451~480¦a¸¹,176.25,¦í,,,1070504,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,12500000,70922,,0,0,,RPTNMLPLOHNFFAD48CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥_°Ï¤½¶é«n¸ô233«Ñ1~30¸¹,18.39,°Ó,,,1070508,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤E¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1040126,98.03,2,2,1,¦³,¦³,6100000,60195,¶ð¦¡¨®¦ì,6.66,600000,,RPOPMLMLOHNFFAD87CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥_°Ï¤j¿³µó502«Ñ1~30¸¹,104.61,¦í,,,1070523,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,811029,191.62,5,2,3,¦³,µL,8680000,45298,,0,0,,RPPPMLKLOHNFFAD77CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¤¦è°Ï«nªù¸ô48«Ñ1~30¸¹,41.85,¦í,,,1070516,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,711207,129.82,3,2,2,¦³,µL,3500000,26960,,0,0,,RPUPMLTKOHNFFAD09CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥_°Ï¶}¤¸¸ô485«Ñ41§Ë1~30¸¹,11.16,°Ó,,,1070521,¤g¦a1«Øª«1¨®¦ì0,¤Q¤G¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,891120,103.92,3,2,2,¦³,¦³,5300000,51001,,0,0,,RPVPMLTKOHNFFAD56CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¤¦è°Ï³»¬ü¤Tµó211~240¸¹,79.34,¦í,,,1070509,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,920924,202.39,5,2,5,¦³,µL,13200000,65221,,0,0,,RPXOMLLLOHNFFAD58CA
¥_°Ï,¤g¦a,´I¥x¬q241~270¦a¸¹,34,¨ä¥L,,,1070514,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,2322880,68320,,0,0,¨óÄ³»ùÁÊ,RPQQMLTJPHNFFAD78CA
¥_°Ï,¤g¦a,´I¥x¬q781~810¦a¸¹,12.92,¨ä¥L,,,1070514,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,890543,68927,,0,0,"¨óÄ³»ùÁÊ,Åv§Q¤H23¤H",RPRRMLTJPHNFFAD98CA
¥_°Ï,¤g¦a,´I¥x¬q781~810¦a¸¹,3.59,¨ä¥L,,,1070514,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,247375,68907,,0,0,"¨óÄ³»ùÁÊ,Åv§Q¤H23¤H",RPWQMLTJPHNFFAD76CA
¥_°Ï,¤g¦a,´I¥x¬q781~810¦a¸¹,3.59,¨ä¥L,,,1070514,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,247375,68907,,0,0,"¨óÄ³»ùÁÊ,Åv§Q¤H23¤H",RPXQMLTJPHNFFAD86CA
¥_°Ï,¤g¦a,´I¥x¬q781~810¦a¸¹,3.59,¨ä¥L,,,1070514,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,247375,68907,,0,0,"¨óÄ³»ùÁÊ,Åv§Q¤H23¤H",RPORMLTJPHNFFAD68CA
¥_°Ï,¤g¦a,´I¥x¬q781~810¦a¸¹,7.66,¨ä¥L,,,1070514,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,527727,68894,,0,0,"¨óÄ³»ùÁÊ,Åv§Q¤H23¤H",RPPRMLTJPHNFFAD78CA
¥_°Ï,¤g¦a,ªF¿³¬q931~960¦a¸¹,36,¨ä¥L,,,1070514,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,2743920,76220,,0,0,¨óÄ³»ùÁÊ,RPRPMLTJPHNFFAD78CA
¥_°Ï,¤g¦a,´I¥x¬q1111~1140¦a¸¹,98,¨ä¥L,,,1070514,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,6754160,68920,,0,0,¨óÄ³»ùÁÊ,RPSPMLTJPHNFFAD88CA
¥_°Ï,¤g¦a,´I¥x¬q1111~1140¦a¸¹,42,¨ä¥L,,,1070514,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,2894640,68920,,0,0,¨óÄ³»ùÁÊ,RPTPMLTJPHNFFAD98CA
¥_°Ï,¤g¦a,´I¥x¬q1231~1260¦a¸¹,39,¨ä¥L,,,1070514,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,2687880,68920,,0,0,¨óÄ³»ùÁÊ,RPUPMLTJPHNFFAD09CA
¥_°Ï,¤g¦a,´I¥x¬q1231~1260¦a¸¹,39,¨ä¥L,,,1070514,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,2687880,68920,,0,0,¨óÄ³»ùÁÊ,RPVPMLTJPHNFFAD56CA
¥_°Ï,¤g¦a,ªF¿³¬q901~930¦a¸¹,52,¨ä¥L,,,1070514,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,9007440,173220,,0,0,¨óÄ³»ùÁÊ,RPWPMLTJPHNFFAD66CA
¥_°Ï,¤g¦a,´I¥x¬q541~570¦a¸¹,23,¨ä¥L,,,1070514,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,1571360,68320,,0,0,¨óÄ³»ùÁÊ,RPWOMLTJPHNFFAD56CA
¥_°Ï,¤g¦a,´I¥x¬q241~270¦a¸¹,34,¨ä¥L,,,1070514,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,2322880,68320,,0,0,¨óÄ³»ùÁÊ,RPSOMLTJPHNFFAD78CA
¥_°Ï,¤g¦a,´I¥x¬q1~30¦a¸¹,12,¨ä¥L,,,1070514,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,803040,66920,,0,0,¨óÄ³»ùÁÊ,RPXNMLTJPHNFFAD56CA
¥_°Ï,¤g¦a,´I¥x¬q211~240¦a¸¹,83,¨ä¥L,,,1070514,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,5670560,68320,,0,0,¨óÄ³»ùÁÊ,RPOOMLTJPHNFFAD38CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w¥­°Ï°ê¥­¥_¸ô61~90¸¹,19.27,°Ó,,,1070530,¤g¦a1«Øª«1¨®¦ì1,¤G¤Q¤G¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1070214,238.87,3,2,2,¦³,¦³,14580000,63982,©Y¹D¥­­±,25.06,900000,,RPSOMLMJPHNFFAD08CA
¥_°Ï,¨®¦ì,»O«n¥«¥_°ÏªL´Ë¸ô¤T¬q¸¹,0,,,,1070511,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,27.83,0,0,0,¦³,¦³,1000000,,©Y¹D¥­­±,27.83,1000000,,RPWOMLNJPHNFFAD58CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¤¦è°Ï«nªù¸ô44«Ñ1~30¸¹,41.81,¦í,,,1070528,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,711207,128.46,2,2,2,¦³,¦³,3800000,29581,,0,0,,RPQOMLOJPHNFFAD08CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¤¦è°Ï¼s·Oµó32«Ñ1~30¸¹,6.96,°Ó,,,1070605,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤C¼h,®M©Ð(1©Ð1ÆU1½Ã),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤gºc³y,700203,37.82,1,1,1,¦³,µL,1100000,29085,,0,0,,RPQPMLNJPHNFFAD08CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¤¦è°Ï¥Á¥Í¸ô¤@¬q31~60¸¹,58.36,°Ó,,,1070530,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g¥[±j¿j³y,611104,209.25,4,2,3,¦³,µL,8500000,40621,,0,0,,RPUOMLMJPHNFFAD28CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¤¦è°Ï¦èªù¸ô¤@¬q703«Ñ1~30¸¹,18.99,°Ó,,,1070518,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤gºc³y,780330,133.4,4,2,2,¦³,¦³,4700000,35232,,0,0,,RPRNMLKMOHNFFAD87CA
¦w¥­°Ï,¤g¦a,®ü¿³¬q1~30¦a¸¹,98,¦í,,,1070606,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0,0,0,0,¦³,µL,5000000,51020,,0,0,,RPTRMLTJPHNFFAD56CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥_°Ï¨|¼w¸ô61~90¸¹,96.25,¦í,,,1070504,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,860626,127.76,3,2,2,¦³,µL,15000000,117408,,0,0,,RPOPMLLLOHNFFAD77CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¤¦è°Ï¶}¤s¸ô127«Ñ91~120¸¹,20.37,°Ó,,,1070605,¤g¦a2«Øª«1¨®¦ì0,¤­¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,720426,88.34,3,1,1,¦³,µL,1780000,20149,,0,0,,RPQPMLLLOHNFFAD97CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥_°Ï¶}¤¸¸ô73«Ñ68§Ë1~30¸¹,45,¦í,,,1070508,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤@¼h,³z¤Ñ­í,¦í®a¥Î,¿j³y,480101,34.6,1,1,1,¦³,µL,2660000,76879,,0,0,,RPTOMLLLOHNFFAD18CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w¥­°Ï¨|¥­¤­µó61~90¸¹,8.87,¦í,,,1070516,¤g¦a1«Øª«1¨®¦ì1,¤G¤Q¤@¼h,¤G¤Q¤C¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,850213,167.94,4,2,2,¦³,¦³,5550000,33048,©Y¹D¥­­±,0,0,,RPPOMLLLOHNFFAD77CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¤¤¦è°Ï¤­¦mµó241~270¸¹,9.6,¦í,,,1070515,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,931203,80.21,2,2,2,¦³,¦³,3600000,44882,©Y¹D¥­­±,27.35,0,,RPQOMLLLOHNFFAD87CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥_°Ï¤pªF¸ô299«Ñ26§Ë1~30¸¹,52,¦í,,,1070526,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,701229,147.65,8,0,8,¦³,µL,5700000,38605,,0,0,,RPTNMLKLOHNFFAD97CA
¦w¥­°Ï,¨®¦ì,»O«n¥«¦w¥­°Ï°·±d¸ô¤T¬q331~360¸¹,1.32,°Ó,,,1070522,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,26.54,0,0,0,¦³,¦³,1000000,,©Y¹D¥­­±,26.54,1000000,,RPUNMLKLOHNFFAD08CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¤¦è°Ï®ü¦w¸ô¤G¬q391~420¸¹,3.49,°Ó,,,1070530,¤g¦a1«Øª«1¨®¦ì0,¤Q¤G¼h,¤Q¤G¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,850725,35.25,1,0,1,¦³,¦³,1280000,36312,,0,0,,RPXNMLKLOHNFFAD38CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¤¦è°Ï´ò¬ü¤Gµó106«Ñ31~60¸¹,142.17,¦í,,,1070506,¤g¦a3«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,970602,318.63,5,2,4,¦³,¦³,21060000,66095,,0,0,,RPQPMLMLOHNFFAD08CA
